ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,CODE_PARENT,CODE_PARENT_DESC,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,IDENTIFIANTPLU,INTITULEPROTECTIONPLU,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,RAISONDEPLANTATION,REMARQUES,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,TYPEIMPLANTATIONPLU,VARIETE,VIGUEUR,coord_x,coord_y,Default,Collet,Houppier,Racine,Tronc,y_prediction
2,2004,2015,-1.0,ESP22812,378,Jard Dauphins 1ère terrasse ,40,33,0,26,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,19,0,1913687.8720599997,4225139.85817,0,0,0,0,0,0
2,2004,2014,-1.0,ESP13699,261,Ave St Roch terrain stabilisé ,0,34,1,27,,,3,1,1,0,2,Arbre d'enceintes fermées,1,1,0,1,0,,20,1,1915242.34515,4224986.57372,1,0,1,0,1,1
4,2004,2015,2016.0,ESP21437,363,Av J Perrot ang Paul Claudel ,50,-1,1,28,,,4,-1,1,1,1,Arbre d'espaces ouverts,1,2,0,8,0,,0,1,1915191.9926,4222915.36919,1,0,1,1,0,1
5,2004,2015,2020.0,ESP25880,632,Impasse Clément Ader,20,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,7,0,,5,0,1916101.3195599997,4223244.8538,0,0,0,0,0,0
2,2004,2014,2014.0,ESP25035,691,Ave Randon Girard Masséna,10,12,1,11,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914936.4981099998,4225507.03214,0,0,0,0,0,0
1,2004,2013,-1.0,ESP24892,4,Terminus Tram Esclangon,10,4,1,4,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1912978.8536599998,4225245.09473,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33517,519,R Jules Horowitz,10,61,0,25,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,29,0,1912917.5484900002,4225428.090890001,0,0,0,0,0,0
5,2004,2015,2020.0,ESP28873,122,Prc Echangeurs talus berges,10,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,6,0,1915768.90629,4224588.07492,0,0,0,0,0,0
3,2004,2013,-1.0,ESP15924,5,Pc Ch Elysés Ouest,50,6,1,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,2,0,1912594.1345799998,4221725.84522,0,0,0,0,0,0
6,2004,2011,2020.0,ESP5635,147,Hauts du PARC,10,10,0,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915254.25979,4222035.22134,0,0,0,0,0,0
5,2004,2015,-1.0,ESP10617,588,Prc Ouagadougou partie Ouest,10,111,0,4,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,1,0,,0,0,1915512.67318,4222931.89566,0,0,0,0,0,0
4,2004,2014,-1.0,ESP3781,51,Av Berthelot Malifaut G Lussac,10,26,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,13,0,1914641.5651900002,4223616.47979,0,0,0,0,0,0
5,2004,2013,2016.0,ESP27413,371,Pl L Jouvet n 22 à 28,0,119,0,71,,,1,11,1,0,1,Arbre d'espaces ouverts,0,0,0,7,0,,46,0,1915053.67302,4222550.27235,0,0,0,0,0,0
2,2004,2014,-1.0,ESP28151,1043,Cité les Vignes n 03 à 07,10,11,1,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,0,1915232.6770900001,4225768.1947,0,0,0,0,0,0
2,2004,2014,2017.0,ESP18890,54,Parc 1 Michalon centre,70,7,1,13,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,2,4,0,,5,0,1914744.51282,4225427.05561,1,0,1,0,0,0
4,2004,2014,2019.0,ESP28355,221,Prc Pompidou pelouse du bassin,30,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,4,0,,5,0,1913815.6858,4223295.80336,1,0,0,0,1,0
1,2015,2015,2020.0,ESP33752,234,Parc Vallier partie centrale,10,141,0,78,,,0,20,2,0,1,Arbre d'espaces ouverts,3,0,0,0,0,,0,0,1912397.51278,4223639.2143,0,0,0,0,0,0
4,2004,2014,2015.0,ESP26308,857,Pc Pompidou al du parc face 03,40,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1913804.6178599999,4223146.90236,0,0,0,0,0,1
5,2012,2013,-1.0,ESP11849,892,Av J O de Jouhaux à 140 RIA,0,18,1,17,,,0,20,1,0,0,Arbre de voirie,0,0,0,1,1,,0,0,1915584.70446,4223021.48826,0,0,0,0,0,0
4,2004,2015,2016.0,ESP14806,478,R Andrieux James au rond point,30,48,1,6,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,1,,25,0,1913841.83174,4221501.19522,1,0,1,0,0,0
1,2004,2015,2020.0,ESP18472,803,R Hermite Raspail à Alembert,10,46,1,33,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912901.62205,4223757.30225,0,0,0,0,0,0
3,2004,2013,2015.0,ESP20731,733,Av Rh Danube Vallier E Claires,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1912579.8826,4223061.629290001,0,0,0,0,0,0
4,2004,2014,-1.0,ESP7875,344,Av Grande Chartreuse impair,20,2,1,2,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913622.1036900003,4221739.151740001,0,0,0,0,0,0
2,2009,2014,-1.0,ESP22558,839,Jard Plantes butte musée,10,3,1,-1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,0,0,1914978.21107,4224501.11105,0,0,0,0,0,0
2,2004,2013,-1.0,ESP15503,44,Pl Bir Hakeim commerces,20,10,1,9,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1915014.73132,4224622.357530001,0,0,0,0,0,0
2,2004,2014,2016.0,ESP23112,133,Parc 2 R Herminier centre,30,7,1,13,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,2,4,0,,5,0,1914912.7422200001,4225296.61847,0,0,0,0,0,0
3,2004,2013,-1.0,ESP1538,195,Pc Ch Elysés Ouest du lac,80,7,1,6,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,5,0,1912694.14346,4221939.02453,1,1,1,0,1,1
5,2004,2013,-1.0,ESP7672,302,R L Jouhaux Cocat à Fernandat,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1915718.18017,4222592.58043,0,0,0,0,0,0
6,2004,2013,2014.0,ESP5222,207,Av Reynoard sép VO a Musset,10,42,1,31,,,0,20,1,1,0,Arbre de voirie,1,1,0,4,1,,23,0,1914479.01759,4221761.19593,0,0,0,0,0,0
6,2004,2015,2016.0,ESP12103,600,R Arlequin park Res LBruyère,30,26,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,13,0,1914732.87038,4222278.05093,0,0,0,0,0,0
5,2004,2015,-1.0,ESP16667,53,Cité Léon Jouhaux,20,3,1,3,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1915518.22502,4223277.122830001,1,0,1,0,0,1
2,2004,2014,-1.0,ESP7494,517,R de Narvick et H Ding,20,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,4,0,1914300.9122799998,4223938.2321,1,0,0,1,0,0
5,2004,2015,-1.0,ESP25864,9,Prc Echangeurs Bastion St Roch,10,6,0,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,2,0,1915243.5319299998,4224865.80424,0,0,0,0,0,0
2,2004,2014,2016.0,ESP6898,54,Parc 1 Michalon centre,70,57,1,5,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1914687.20612,4225397.19888,1,0,0,1,0,1
5,2004,2013,2016.0,ESP16117,130,R Turgot Lemaitre à Malherbe,30,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,1,0,10,1,,4,0,1915002.6491599998,4222391.36649,0,0,0,0,0,0
6,2004,2015,2018.0,ESP8628,583,Av Constantine Gym des saules,30,1,1,1,,,1,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1915357.49528,4221543.77539,1,0,1,0,0,1
6,2004,2015,2015.0,ESP27879,509,Tr quartiers pourtour silo 1 ,30,82,0,6,,,4,1,1,0,1,Arbre d'espaces ouverts,1,1,0,8,1,,0,0,1914652.8821,4221565.0549099995,1,0,1,0,0,1
5,2004,2013,2015.0,ESP18370,163,Park gymnase Malherbe,40,8,1,7,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,6,1,,4,2,1915273.8845400002,4222712.305269999,0,0,0,0,0,0
5,2004,2015,-1.0,ESP21783,9,Prc Echangeurs Bastion St Roch,10,24,0,21,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,11,0,1915275.75957,4224672.72686,0,0,0,0,0,0
4,2004,2015,-1.0,ESP7864,174,Av J O nord 140 RIA Chapitre,30,7,1,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1915356.66391,4222941.80751,0,0,0,0,0,0
5,2004,2015,2018.0,ESP18366,53,Cité Léon Jouhaux,10,46,1,33,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915537.1598599998,4223337.45575,1,0,0,0,1,1
5,2004,2015,2018.0,ESP22202,827,Ec des Arts R FG Lorca,40,59,1,37,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915089.5664,4222717.84504,0,0,0,0,0,0
1,2004,2014,2014.0,ESP8733,229,Cité F Gauthier pel de l'arche,20,68,1,27,,,2,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,32,2,1912910.71647,4224794.284440001,1,0,1,0,0,1
1,2014,2014,2019.0,ESP33319,77,Av Martyrs Résistance Horowitz,10,50,0,25,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1912102.1435200002,4226284.91697,0,0,0,0,0,0
1,2004,2015,2015.0,ESP8724,491,R de la Frise,10,2,1,2,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,1,,0,0,1913197.2886299998,4224784.135969999,0,0,0,0,0,0
6,2004,2015,2017.0,ESP22863,132,Al Romantiques Musset LBruyère,10,37,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1914230.0457,4222062.85488,0,0,0,0,0,0
5,2004,2015,2017.0,ESP4925,313,R G Philippe crédit agricole,0,20,1,7,,,1,6,1,1,0,Arbre de voirie,1,1,0,7,0,,0,2,1914859.0042400002,4222598.11084,1,0,1,0,0,1
5,2004,2014,2014.0,ESP24569,217,Ec mat G Philippe R N Vallin,50,59,1,37,,,1,11,1,0,2,Arbre d'enceintes fermées,1,1,0,4,0,,0,0,1915181.4906099997,4222683.6129,1,0,1,0,1,1
5,2004,2015,2020.0,ESP20122,20,Prc Echangeurs Valmy Gallieni,10,8,0,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,4,0,1915375.64578,4224632.09955,1,0,1,0,0,1
3,2004,2013,-1.0,ESP23950,392,Sq Capitaine Camine,60,1,0,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1913179.1797599997,4222812.18542,0,0,0,0,0,1
6,2004,2015,2017.0,ESP20785,725,Crique sud park,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914718.8238400002,4221612.93917,0,0,0,0,0,0
4,2004,2014,-1.0,ESP27180,542,R DrBordier pair,20,18,1,17,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1914519.27853,4223210.99286,0,0,0,0,0,0
3,2004,2013,-1.0,ESP20855,115,Pc Ch Elysés pelouse Nord,30,11,1,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,0,1912789.87547,4222005.76206,0,0,0,0,0,1
5,2004,2014,-1.0,ESP20701,959,Av Berthelot crédit agricole,20,13,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,7,0,1914731.70952,4222620.30485,0,0,0,0,0,0
3,2004,2015,2018.0,ESP29158,403,Ave Rochambeau,20,63,1,27,313.0,L 123-1,0,20,1,1,0,Arbre de voirie,0,1,0,7,1,Alignement,30,0,1913421.9255,4223321.98282,0,0,0,0,0,0
5,2004,2014,-1.0,ESP29919,959,Av Berthelot crédit agricole,20,8,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,4,0,1914732.87567,4222602.64604,1,0,0,0,1,0
3,2004,2013,-1.0,ESP28721,185,Crs Libération Ronsard Reynier,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1913111.38943,4221981.81227,0,0,0,0,0,0
4,2004,2015,-1.0,ESP21923,202,Sq des Charmilles,50,36,0,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1914434.86467,4223093.28969,0,0,0,0,0,0
6,2004,2015,2017.0,ESP9687,81,All Romantiques LBruyère Vigny,0,37,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,1,,0,0,1914214.9477099997,4222173.12693,0,0,0,0,0,0
6,2008,2013,2016.0,ESP15078,797,Av Reynoard Destinées LBruyère,0,9,1,8,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,5,0,1914445.04448,4222154.0644,0,0,0,0,0,0
4,2004,2013,-1.0,ESP11229,499,R L Lagrange face école,20,35,1,28,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,21,0,1913822.2631400002,4223413.9545599995,0,0,0,0,0,0
6,2004,2015,2020.0,ESP8608,407,Pl M Novarina,20,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,4,0,1914120.78407,4221825.21065,1,0,0,0,1,1
3,2004,2015,-1.0,ESP19275,323,Cité Mistral derr garderie,10,81,1,27,,,0,20,1,0,1,Arbre d'espaces ouverts,0,1,0,1,0,,36,0,1912538.4799799998,4222482.40277,1,1,0,0,0,0
2,2004,2015,2017.0,ESP14042,175,Cimetière du Grand Sablon,10,33,1,26,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915651.45015,4225193.3639400005,1,0,1,0,0,1
4,2004,2015,2017.0,ESP8308,297,Sq Bajatière Chem de l'église,10,34,0,27,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,20,2,1915045.0218200001,4223318.035759999,1,0,1,0,0,0
4,2004,2015,2017.0,ESP8315,997,R 140 R I A Pl de l'amitié,10,108,1,27,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1915403.39006,4223110.90772,0,0,0,0,0,0
1,2004,2015,2018.0,ESP6723,107,Coulée verte Esclangon,10,9,1,8,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,7,1,,5,0,1912941.0083299999,4225045.83281,0,0,0,0,0,0
2,2013,2013,2019.0,ESP32623,304,Qu des Allobroges,10,50,0,25,,,0,20,2,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1914722.72832,4225890.50039,0,0,0,0,0,0
5,2004,2015,2018.0,ESP20521,231,Sq Florian,30,8,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,4,0,1915077.0450400002,4222168.605769999,0,0,0,0,0,0
3,2004,2015,2020.0,ESP3636,492,Passag B Montferrat Schweitzer,10,13,1,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,7,1,,7,0,1912856.5339,4222811.07859,0,0,0,0,0,0
6,2004,2015,-1.0,ESP17532,498,Ave La Bruyère pair,20,65,1,40,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,1,,31,0,1914229.3145299999,4222108.07709,0,0,0,0,0,0
5,2004,2015,2018.0,ESP24973,213,Prc Echangeurs amphi Sud,0,20,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,0,0,1915453.5655200002,4224700.39398,0,0,0,0,0,0
2,2004,2015,2017.0,ESP4012,709,Jard des Dauphins entrée,20,10,0,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1913696.67193,4225109.37298,0,0,0,0,0,0
4,2004,2014,2015.0,ESP3570,931,Ec F Buisson 04 R DrBordier,20,7,1,24,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,5,0,1914498.37368,4223252.7896300005,0,0,0,0,0,0
5,2008,2015,2018.0,ESP16322,53,Cité Léon Jouhaux,0,121,1,25,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,7,0,,44,0,1915500.29114,4223168.580030001,0,0,0,0,0,0
6,2004,2015,2017.0,ESP2873,343,Chem du tram,50,82,0,6,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,0,1914746.2465700002,4221745.4886300005,0,0,0,0,0,0
5,2004,2015,2017.0,ESP4267,208,R N Boileau et Mansard,50,1,1,1,,,2,6,1,1,0,Arbre de voirie,1,1,0,2,1,,0,2,1915361.6793900002,4222420.13772,1,0,1,0,0,1
2,2004,2015,2016.0,ESP3989,52,Esplan ceinture Sud-Ouest,70,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,1,2,0,2,1,Alignement,0,1,1913485.6715900002,4225177.18824,1,1,1,0,1,1
6,2004,2013,-1.0,ESP7402,134,R H Barbusse,40,1,1,1,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,0,0,1915212.14862,4221066.659580001,0,0,0,0,0,0
3,2004,2014,2019.0,ESP30548,43,Pc Savane le long Rh Danube,40,8,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,4,0,1912597.95722,4223059.88951,1,0,1,0,0,0
1,2004,2015,2018.0,ESP29142,308,Sq R Genin et Park D Rochereau,20,11,1,10,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,6,0,1913384.23938,4224534.56663,0,0,0,0,0,1
3,2009,2014,2014.0,ESP5594,296,R Salengro sép Libé Schweitz ,0,18,1,17,,,0,11,1,1,0,Arbre de voirie,1,0,0,0,1,,0,2,1912985.1909299998,4223033.6886599995,0,0,0,0,0,1
2,2004,2015,2016.0,ESP13294,52,Esplan ceinture Sud-Ouest,80,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,2,2,0,2,0,Alignement,0,1,1913464.44375,4225238.1517,1,0,1,0,0,1
6,2004,2015,2017.0,ESP25791,81,All Romantiques LBruyère Vigny,10,37,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1914222.2427299998,4222145.6355,0,0,0,0,0,0
2,2004,2014,-1.0,ESP13542,261,Ave St Roch terrain stabilisé ,30,36,1,13,,,0,20,1,1,2,Arbre d'enceintes fermées,1,1,1,1,0,,5,0,1915287.83206,4225032.40592,0,0,0,0,0,0
3,2004,2015,2018.0,ESP28160,723,Ave Beauvert,10,46,1,33,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913259.56602,4222066.386390001,0,0,0,0,0,0
2,2004,2014,2015.0,ESP3183,159,Parc 1 Michalon Qu Jongkind,100,51,1,34,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914740.93918,4225462.4373,0,0,0,0,0,0
2,2004,2014,2014.0,ESP14223,726,Jard Hoche Ouest stabilisé pel,30,7,1,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,2,0,4,0,,3,1,1914370.1839400001,4224036.110119999,1,1,1,1,0,1
2,2004,2015,2018.0,ESP23785,138,Cimetière St Roch,20,2,1,2,,,1,6,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,1,1915235.48732,4225100.40162,1,0,1,0,0,1
3,2009,2015,2020.0,ESP29446,113,Pt de Catane Sud align Tram,0,12,1,11,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1912479.14907,4223535.31747,0,0,0,0,0,0
5,2004,2014,2014.0,ESP19509,513,Bd Clémenceau Valmy  J d'arc,40,9,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,1,,5,0,1915546.4342200002,4224347.31323,1,0,0,1,0,0
2,2004,2013,-1.0,ESP2021,662,Pl Bir Hakeim Pltte Dolomieu,20,10,1,9,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,0,0,1914972.8955700002,4224581.10334,1,0,1,0,0,0
6,2004,2015,2017.0,ESP14533,883,R Pupin Esmonin au tunnel bâti,20,64,1,39,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1914158.3489599999,4221485.97828,0,0,0,0,0,0
5,2004,2013,2016.0,ESP29724,371,Pl L Jouvet n 22 à 28,40,49,0,7,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,6,0,,26,0,1915116.16745,4222569.10558,0,0,0,0,0,0
3,2004,2014,-1.0,ESP14898,32,R R Salengro pel Hlle Blanche,10,68,1,27,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,1,0,,32,2,1912957.20088,4222997.30327,0,0,0,0,0,0
1,2004,2014,2014.0,ESP10256,824,R Esclangon Vercors Diderot,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912578.5142,4224812.974640001,0,0,0,0,0,0
4,2004,2014,2016.0,ESP3863,694,Prc Pompidou piste cyclable,40,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1913592.2971599998,4223286.99919,1,0,0,1,0,1
2,2004,2015,2018.0,ESP25674,390,Bd Foch pair Gambetta Marceau,20,12,1,11,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914155.18995,4223769.90489,0,0,0,0,0,0
4,2004,2013,2014.0,ESP25857,757,R Léo Lagrange piste cyclable,30,3,1,3,,,0,11,1,0,0,Arbre de voirie,1,1,0,4,1,,0,0,1913889.6582400003,4223325.32181,0,0,0,0,0,0
6,2004,2014,-1.0,ESP4558,763,R des Chardonnerets,10,72,1,48,,,0,20,1,0,0,Arbre de voirie,0,1,0,1,1,,33,0,1914629.2160599998,4222275.35446,0,0,0,0,0,0
3,2004,2014,2015.0,ESP8251,550,Pc Savane aire jeux Painlevé,20,6,1,4,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,2,2,1912644.36968,4223223.22196,1,0,1,0,1,0
2,2004,2015,-1.0,ESP19023,495,Bd Esplan impair Lyon boules ,20,1,1,1,70.0,L 123-1.7,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,Alignement,0,0,1913449.3105099997,4225548.697819999,0,0,0,0,0,0
3,2004,2013,2012.0,ESP13943,63,Stade Bachelard,20,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,4,0,1912499.27325,4221786.60123,1,0,1,0,0,1
2,2004,2015,2020.0,ESP18727,175,Cimetière du Grand Sablon,20,12,1,11,,,1,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915669.79781,4225325.71023,1,0,1,0,0,1
5,2004,2015,-1.0,ESP29797,324,Ec Berlioz R F Garcia Lorca,60,7,1,6,,,0,6,1,1,2,Arbre d'enceintes fermées,1,1,0,1,0,,3,0,1915047.1024099998,4222710.61302,1,0,1,0,0,1
5,2004,2014,2019.0,ESP17394,592,Pl Ch Dullin arri im Malherbe,30,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,4,0,,5,0,1914911.4909700002,4222495.3532300005,0,0,0,0,0,0
6,2004,2015,-1.0,ESP14529,421,Espace Chantal Mauduit,10,62,1,4,,,1,20,1,0,1,Arbre d'espaces ouverts,0,1,0,1,0,,27,0,1914424.18439,4221342.43343,1,1,0,0,1,1
3,2004,2015,2016.0,ESP8936,39,Ave Beaumarchais ang A Reynier,30,21,1,19,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,0,0,1912763.6756900002,4222127.51561,0,0,0,0,0,0
4,2004,2015,2017.0,ESP30346,139,Pc Alliance R Stalingrad,20,36,0,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,10,0,,5,2,1914108.33697,4222884.286280001,0,0,0,0,0,0
3,2004,2013,2015.0,ESP13970,156,Ec et gymnase Houille Blanche,50,56,1,36,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,1,0,0,,8,0,1913095.989,4222932.769619999,0,0,0,0,0,0
5,2004,2015,-1.0,ESP15833,53,Cité Léon Jouhaux,10,7,1,13,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,2,1915535.70017,4223275.17672,0,0,0,0,0,1
4,2004,2015,2016.0,ESP3602,126,Ch Gordes pourtour gym Munch,20,20,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915014.80316,4222878.409659999,0,0,0,0,0,0
6,2008,2015,2018.0,ESP5257,1004,R des Destinées,0,12,1,11,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1914417.19124,4222281.96774,0,0,0,0,0,0
6,2004,2013,2016.0,ESP5703,713,R Pascal du 17 au 31,110,82,1,6,,,1,11,1,1,0,Arbre de voirie,1,1,0,6,0,,0,0,1914979.0407,4222308.80104,1,1,1,0,0,0
4,2004,2014,-1.0,ESP20931,608,R de la Bajatière,20,26,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,13,0,1915384.5271400001,4223582.86817,0,0,0,0,0,0
3,2004,2015,2017.0,ESP29606,58,Cité Mistral la prairie,10,34,1,27,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,7,0,,20,0,1912428.42215,4222591.93031,1,0,1,0,0,1
5,2004,2015,2017.0,ESP27417,303,Sq Marcellin Berthelot,20,7,0,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,1,10,0,,5,0,1914742.4807400003,4222474.78251,0,0,0,0,0,0
2,2004,2015,2017.0,ESP5518,197,Bd Foch Tram G Rivet Marceau,0,16,1,15,,,0,11,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914182.05271,4223762.08481,0,0,0,0,0,0
6,2004,2013,2014.0,ESP27916,731,Av Reynoard sép Musset à URSAF,20,42,1,31,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,0,,23,0,1914465.52187,4221978.423690001,0,0,0,0,0,0
1,2004,2013,-1.0,ESP16689,243,R Ernest Hareux,30,13,1,7,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,0,,7,0,1913159.9962,4225824.90173,0,0,0,0,0,0
6,2004,2014,2014.0,ESP8172,36,Alpexpo park,30,7,1,13,,,0,20,1,1,0,Arbre de voirie,1,1,1,7,0,,5,0,1914883.69578,4220765.14773,0,0,0,0,0,0
6,2004,2014,-1.0,ESP12207,653,Stade VO pourtour,10,94,1,58,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,0,1,1914265.2073400002,4221596.11003,0,0,0,0,0,0
3,2004,2013,2020.0,ESP9117,318,Crs Libération France Ronsard,10,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913271.31313,4222809.64072,0,0,0,0,0,0
