ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
5;2008;2015;2017;ESP24173;ESP703;Cité Léon Jouhaux;10 à 20 cm;serrulata;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Corset métallique;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle tuteur, attache ou protection;non;N/A;N/A;vigoureux
6;2004;2015;2018;ESP8144;ESP470;R Christophe Turc;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Carpinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;Pyramidalis;vigoureux
5;2004;2014;2019;ESP12902;ESP639;Cité Moyrand E Cartan le mail ;80 à 90 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;170;L 123-1.7;Arbre d'avenir normal;plus de 20 ans;N/A;Aire de jeux, bâti, stabilisé.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;Alignement;N/A;vigoureux
2;2004;2015;2016;ESP19102;ESP1027;Ave St Roch ang Prudhomme;20 à 30 cm;sylvestris;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Moyenne;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33331;ESP33623;Av Martyrs Tram Nord Horowitz;10 à 20 cm;spaitii;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2015;2018;ESP1594;ESP1388;Butte n 04 zénith;40 à 50 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir incertain;N/A;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2015;2018;ESP15170;ESP389;R Manteyer des J O à Ravanat;10 à 20 cm;angustifolia;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;Raywood;vigoureux
1;2004;2014;N/A;ESP2977;ESP1179;R Jules Horowitz;70 à 80 cm;atlantica;passages fréquents et arrêts fréquents;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Basse;N/A;oui;N/A;N/A;vigoureux
2;2004;2014;2017;ESP2694;ESP817;Jard Hoche P Fugain buttes;10 à 20 cm;excelsior;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
6;2011;2015;2017;ESP12146;ESP915;Allée des Romantiques pair;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
4;2004;2014;2019;ESP20899;ESP878;Parc Soulage;20 à 30 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP16439;ESP344;Esplan ceinture Sud-Ouest;80 à 90 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;70;L 123-1.7;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;Tête de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre vieillissant;N/A;Taille mise en sécurité;oui;Alignement;N/A;vigueur intermédiaire
4;2004;2015;2017;ESP19803;ESP655;Sq Foch ang Mangin;40 à 50 cm;negundo;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Erreur espèce - Réduction légère;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;Wierii;vigueur intermédiaire
4;2004;2014;2014;ESP6393;ESP1085;Av Berthelot IUFM à voie E-O;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2004;2013;N/A;ESP17882;ESP621;Av J d'Arc C Genin  Perreau;50 à 60 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;var. Wieri;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;Wierii;vigoureux
6;2004;2015;N/A;ESP16239;ESP760;R du Trident 12 et 13;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP17896;ESP1299;Jard des Dauphins sommet ;30 à 40 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;N/A;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33388;ESP33625;Av Martyrs Résistance Horowitz;10 à 20 cm;suber;passages fréquents ou arrêts;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2015;2016;ESP9009;ESP84;Hôtel Lesdiguières;50 à 60 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Couronne à remonter;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2006;2015;2016;ESP12430;ESP1284;Ec pr Berriat R A Grégoire;10 à 20 cm;kagayamae;passages fréquents et arrêts fréquents;Morus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;Fruitless;vigoureux
1;2004;2013;2016;ESP17512;ESP1190;R A Terray Suède à AGrégoire;30 à 40 cm;pseudoacacia;passages fréquents et arrêts fréquents;Robinia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Collet soulevé;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP13465;ESP354;Ec mat J Verne 15 R Hoche;70 à 80 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2013;2018;ESP10836;ESP144;Crs Libération Rondeau Ec Libé;10 à 20 cm;orientalis;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2016;ESP13171;ESP856;Ch la Poterne st Vercors park;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2013;2014;ESP5488;ESP1294;Sq Vallois Montorge Belgrade;30 à 40 cm;paniculata;passages fréquents et arrêts fréquents;Koelreuteria;069;ebc;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;Isolé;N/A;vigueur intermédiaire
2;2004;2015;N/A;ESP26630;ESP114;Pl J Moulin partie Sud Est;0 à 10 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
5;2004;2015;N/A;ESP20276;ESP995;Prc Echangeurs Bastion St Roch;40 à 50 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2015;2020;ESP28901;ESP1341;Av J O Wash à L Jouhaux sép;30 à 40 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Cépée 2 troncs;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigueur intermédiaire
6;2004;2015;2018;ESP8084;ESP34;R Musset de Reynoard à Pupin;20 à 30 cm;cappadocicum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2011;2015;2017;ESP25255;ESP771;Allée des Romantiques impair;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2014;2015;ESP11452;ESP592;Parc 2 R Hermin tour Vercors;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre à abattre dans les 5 ans;de 11 à 20 ans;N/A;Dominé.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
6;2004;2015;2017;ESP22162;ESP771;Allée des Romantiques impair;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2014;2014;2020;ESP33183;ESP340;Jard de Ville;10 à 20 cm;hippocastanum;passages fréquents ou arrêts;Aesculus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
5;2013;2013;2019;ESP31765;ESP1351;R Flandrin / Pont Carpin;10 à 20 cm;tschonoskii;passages fréquents ou arrêts;Malus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2014;2014;ESP19045;ESP229;Pl Verdun Tram Beyle Stendhal ;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2015;2016;ESP22551;ESP50;Ave Beaumarchais ang A Reynier;30 à 40 cm;altissima;passages fréquents et arrêts fréquents;Ailanthus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2004;2013;N/A;ESP25746;ESP269;R Ernest Hareux;20 à 30 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2017;ESP26373;ESP495;Cimetière St Roch;20 à 30 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;cépée;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
4;2004;2013;2014;ESP23343;ESP876;Av A Belgique Perrot Cornier;50 à 60 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille rideau;oui;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP28803;ESP989;Parc du Clos d'Or Stalingrad;20 à 30 cm;siliquastrum;passages fréquents ou arrêts;Cercis;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
4;2007;2013;2014;ESP7795;ESP665;Av A Belgique Durand Rivet;N/A;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille rideau;oui;N/A;N/A;vigoureux
2;2004;2015;2017;ESP10058;ESP1203;Esplan ceinture Nord-Ouest;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;70;L 123-1.7;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;Tête de chat, polypore et phellin très développé - Abattage préconisé sous réserve de contrôle au résistographe préalable;ESP151;Arbre de voirie;Arbre vieillissant;Arbre vieillissant;N/A;Controle;oui;Alignement;N/A;vigueur intermédiaire
4;2004;2014;2014;ESP8357;ESP1086;R Gén Mangin 39-41;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
4;2004;2013;N/A;ESP24692;ESP1022;R Marquian MIN;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
5;2004;2015;2019;ESP25602;ESP1050;Pl P Mistral sépar central;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP22812;ESP1301;Jard Dauphins 1ère terrasse ;40 à 50 cm;lawsoniana;passages fréquents ou arrêts;Chamaecyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP13699;ESP362;Ave St Roch terrain stabilisé ;0 à 10 cm;serrulata;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vieillissement dépérissement
4;2004;2015;2016;ESP21437;ESP422;Av J Perrot ang Paul Claudel ;50 à 60 cm;chandelle seche;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre à abattre immédiatement;N/A;N/A;Chandelle sèche instable;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre vieillissant;N/A;Abattage;non;N/A;N/A;vieillissement dépérissement
5;2004;2015;2020;ESP25880;ESP1060;Impasse Clément Ader;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille formation et mise au gabarit;non;N/A;Austriaca;vigoureux
2;2004;2014;2014;ESP25035;ESP581;Ave Randon Girard Masséna;10 à 20 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2004;2013;N/A;ESP24892;ESP194;Terminus Tram Esclangon;10 à 20 cm;americana;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33517;ESP1179;R Jules Horowitz;10 à 20 cm;castaneifolia;passages fréquents ou arrêts;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;Greenspire;vigoureux
5;2004;2015;2020;ESP28873;ESP53;Prc Echangeurs talus berges;10 à 20 cm;betulus;passages fréquents ou arrêts;Carpinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP15924;ESP872;Pc Ch Elysés Ouest;50 à 60 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2011;2020;ESP5635;ESP905;Hauts du PARC;N/A;verrucosa;passages fréquents ou arrêts;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;N/A;ESP10617;ESP1422;Prc Ouagadougou partie Ouest;10 à 20 cm;pensylvanica;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP3781;ESP1016;Av Berthelot Malifaut G Lussac;10 à 20 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Wieri;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;Wierii;vigoureux
5;2004;2013;2016;ESP27413;ESP768;Pl L Jouvet n 22 à 28;0 à 10 cm;jullibrissin;passages fréquents ou arrêts;Albizia;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP28151;ESP832;Cité les Vignes n 03 à 07;10 à 20 cm;betulus;passages fréquents et arrêts fréquents;Carpinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2014;2017;ESP18890;ESP1033;Parc 1 Michalon centre;70 à 80 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;TMA = chenille, Revêtement imperméable au pied.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille de bois mort;non;N/A;Austriaca;vigoureux
4;2004;2014;2019;ESP28355;ESP1375;Prc Pompidou pelouse du bassin;30 à 40 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille de bois mort;non;N/A;Austriaca;vigoureux
1;2015;2015;2020;ESP33752;ESP954;Parc Vallier partie centrale;10 à 20 cm;involucrata;passages fréquents ou arrêts;Davidia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP174;Arbre d'espaces ouverts;N/A;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
4;2004;2014;2015;ESP26308;ESP515;Pc Pompidou al du parc face 03;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Lierre.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
5;2012;2013;N/A;ESP11849;ESP651;Av J O de Jouhaux à 140 RIA;0 à 10 cm;siliquastrum;passages fréquents et arrêts fréquents;Cercis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2015;2016;ESP14806;ESP1071;R Andrieux James au rond point;30 à 40 cm;alba;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;oui;N/A;N/A;vigoureux
1;2004;2015;2020;ESP18472;ESP330;R Hermite Raspail à Alembert;10 à 20 cm;colurna;passages fréquents et arrêts fréquents;Corylus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;2015;ESP20731;ESP1075;Av Rh Danube Vallier E Claires;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP7875;ESP423;Av Grande Chartreuse impair;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2009;2014;N/A;ESP22558;ESP982;Jard Plantes butte musée;10 à 20 cm;japonica;passages fréquents et arrêts fréquents;Cryptomeria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2013;N/A;ESP15503;ESP233;Pl Bir Hakeim commerces;20 à 30 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2004;2014;2016;ESP23112;ESP360;Parc 2 R Herminier centre;30 à 40 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Dominé.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille de bois mort;non;N/A;Austriaca;vigoureux
3;2004;2013;N/A;ESP1538;ESP724;Pc Ch Elysés Ouest du lac;80 à 90 cm;nigra;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2013;N/A;ESP7672;ESP616;R L Jouhaux Cocat à Fernandat;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2013;2014;ESP5222;ESP1110;Av Reynoard sép VO a Musset;10 à 20 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Dominé;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;oui;N/A;N/A;vigoureux
6;2004;2015;2016;ESP12103;ESP908;R Arlequin park Res LBruyère;30 à 40 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;arceau a déplacer;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;Wierii;vigoureux
5;2004;2015;N/A;ESP16667;ESP703;Cité Léon Jouhaux;20 à 30 cm;japonica;passages fréquents et arrêts fréquents;Sophora;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2014;N/A;ESP7494;ESP1161;R de Narvick et H Ding;20 à 30 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2004;2015;N/A;ESP25864;ESP995;Prc Echangeurs Bastion St Roch;10 à 20 cm;excelsior;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
