ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
6;2004;2014;2014;ESP17735;ESP1108;R Esmonin sép face Carrefour;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2014;N/A;ESP3393;ESP628;Pl de la Commune de 1871;10 à 20 cm;americana;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP24373;ESP760;R du Trident 12 et 13;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2014;2014;ESP19367;ESP878;Parc Soulage;100 à 110 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;TMA par rapport aux nids de chenilles processionnaires, piège en place.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille mise en sécurité;non;N/A;N/A;vigoureux
1;2004;2014;2014;ESP27620;ESP270;Cité F Gauthier Vercors;40 à 50 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;TC pour mise au gabarit routier;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
2;2004;2014;2014;ESP17945;ESP972;Jard Hoche Sud couronne extér;30 à 40 cm;platyphyllos;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
4;2004;2015;2016;ESP8299;ESP126;R E Zola ang Berthelot park;20 à 30 cm;pseudoacacia;passages fréquents et arrêts fréquents;Robinia;N/A;N/A;Arbre à abattre dans les 5 ans;de 1 à 5 ans;N/A;Cépée 2 tiges;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;N/A;vieillissement dépérissement
1;2004;2014;2014;ESP6733;ESP794;Cité F Gauthier abord bati;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Chicots à reprendre.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vieillissement dépérissement
4;2004;2013;N/A;ESP21219;ESP1022;R Marquian MIN;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Protection à mettre en place;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
5;2004;2013;N/A;ESP4301;ESP722;R Jouhaux Teisseire à Repos;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2009;2013;N/A;ESP22180;ESP1359;Pc Ch Elysés pelouse Nord;10 à 20 cm;ceracifera;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;Atropurpurea;vigoureux
3;2004;2013;2012;ESP21060;ESP124;Stade Bachelard;50 à 60 cm;australis;passages fréquents et arrêts fréquents;Celtis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2015;2020;ESP9876;ESP403;Jard du Couvent;N/A;ceracifera;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;cépée;ESP174;Arbre d'espaces ouverts;N/A;N/A;N/A;Controle;non;N/A;Atropurpurea;vigoureux
3;2004;2015;2020;ESP6602;ESP403;Jard du Couvent;20 à 30 cm;sylvestris;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Controle;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP21256;ESP724;Pc Ch Elysés Ouest du lac;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2016;ESP12279;ESP1027;Ave St Roch ang Prudhomme;20 à 30 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Cépée 3 tiges;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2015;2015;2020;ESP33637;ESP1364;R Emile Romanet n 22 à 26;10 à 20 cm;serrulata;passages fréquents ou arrêts;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
4;2004;2015;2020;ESP1526;ESP1243;Bd Foch Ferrié à Mallifaud;10 à 20 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
2;2004;2015;N/A;ESP11384;ESP1304;Res Dauphins 32-40 Qu France;10 à 20 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2019;ESP6815;ESP346;Bd Esplan Autoroute A 48 ;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Basse;Taille formation et mise au gabarit;oui;N/A;Austriaca;vigoureux
6;2004;2014;2014;ESP29674;ESP462;Av M Reynoard face cl du Mail;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2017;ESP3101;ESP283;Esplan boulod et park relais ;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;70;L 123-1.7;Arbre d'avenir incertain;plus de 20 ans;N/A;polyoore à surveiller;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;oui;Alignement;N/A;vigoureux
5;2005;2015;2017;ESP27000;ESP608;Bd J Pain Lyautey Haxo sép;10 à 20 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
1;2004;2015;2015;ESP1861;ESP1288;R DrGreffier;10 à 20 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2013;2016;ESP20166;ESP1330;Crs Libé Verlaine Bauvert;70 à 80 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
1;2004;2014;2014;ESP25730;ESP784;R J Rey Berriat à N Chorrier;20 à 30 cm;americana;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2014;2014;ESP8168;ESP1125;Alpexpo park;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
3;2004;2013;2020;ESP24300;ESP1226;Crs Libé Alliés Rochambeau;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP4957;ESP654;Green Way 19 R Gén Ferrié;20 à 30 cm;sempervirens;passages fréquents et arrêts fréquents;Cupressus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2009;2014;N/A;ESP7917;ESP430;R Salengro sép Libé Schweitz ;0 à 10 cm;siliquastrum;passages fréquents et arrêts fréquents;Cercis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;oui;N/A;N/A;vigoureux
1;2004;2014;N/A;ESP28002;ESP1179;R Jules Horowitz;80 à 90 cm;atlantica;passages fréquents et arrêts fréquents;Cedrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Basse;N/A;oui;N/A;N/A;vigoureux
4;2008;2013;N/A;ESP31175;ESP733;Park Mallifaud ang P Janet;0 à 10 cm;persica;passages fréquents et arrêts fréquents;Parrotia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Protection à prévoir;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP2385;ESP35;R R François park Kogan;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigoureux
6;2015;2015;2020;ESP33675;ESP1416;R C Kogan IMT contre bâtiment;10 à 20 cm;oblonga;passages fréquents ou arrêts;Cydonia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;Nouveau;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2014;2015;ESP4499;ESP438;La piste pel de l'aire de jeux;30 à 40 cm;excelsior;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2013;2016;ESP1712;ESP772;Garage central Malherbe Est;20 à 30 cm;verrucosa;quelques passages;Betula;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
5;2004;2013;2017;ESP10844;ESP225;Quatre Tours Malherbe;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
2;2004;2014;2014;ESP18537;ESP297;Jard Hoche Sud sport et jeux;10 à 20 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
5;2004;2015;2018;ESP20618;ESP995;Prc Echangeurs Bastion St Roch;20 à 30 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
4;2004;2014;N/A;ESP5559;ESP1375;Prc Pompidou pelouse du bassin;30 à 40 cm;lawsoniana;passages fréquents et arrêts fréquents;Chamaecyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2004;2014;2015;ESP11187;ESP726;Pc Savane local pétanque;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Casse de branches d'origine climatique, massif.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP1500;ESP1238;Av J O nord 140 RIA Chapitre;20 à 30 cm;serrulata;passages fréquents et arrêts fréquents;Prunus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2004;2014;2019;ESP12503;ESP662;Pc Savane pelouses Nord;30 à 40 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;TMA par rapport aux nids de chenilles processionnaires.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;Taille de bois mort;non;N/A;Austriaca;vigoureux
2;2004;2015;2016;ESP19171;ESP947;Chem de Ronde club bouliste;20 à 30 cm;negundo;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Erreur espèce;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP20516;ESP1108;R Esmonin sép face Carrefour;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2013;2016;ESP27404;ESP541;Pl L Jouvet n 08 à 20;20 à 30 cm;calleryana;passages fréquents ou arrêts;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;Chanticleer;vigoureux
1;2004;2014;2014;ESP18655;ESP485;R Esclangon Vercors à Weil;20 à 30 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP20650;ESP124;Stade Bachelard;40 à 50 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2018;ESP28095;ESP495;Cimetière St Roch;30 à 40 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
2;2004;2015;2017;ESP22284;ESP1304;Res Dauphins 32-40 Qu France;10 à 20 cm;nigra austriaca;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Basse;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP6287;ESP1000;Sq Villebois;60 à 70 cm;virginiana;passages fréquents et arrêts fréquents;Diospyros;N/A;N/A;Arbre à abattre dans les 10 ans;de 6 à 10 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre vieillissant;Arbre vieillissant;N/A;Controle;oui;N/A;N/A;vigoureux
6;2004;2015;2017;ESP16808;ESP1271;R Peupliers butte ang tennis;50 à 60 cm;robusta;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP12203;ESP1410;Espace Chantal Mauduit;10 à 20 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2005;2015;2017;ESP3622;ESP57;Bd Vallier R Danube Libé ;10 à 20 cm;verrucosa;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP12480;ESP124;Stade Bachelard;50 à 60 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2016;ESP21576;ESP1102;Gal Arlequin 70 cote parc;20 à 30 cm;paniculata;passages fréquents et arrêts fréquents;Koelreuteria;N/A;N/A;Arbre d'avenir normal;N/A;N/A;ptotection tronc;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Controle tuteur, attache ou protection;non;N/A;N/A;vigoureux
6;2004;2014;2014;ESP4703;ESP1124;Av Europe ech Constantin talus;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. 'Austriaca';ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Moyenne;Taille formation et mise au gabarit;non;N/A;Austriaca;vigoureux
5;2004;2015;2020;ESP15820;ESP995;Prc Echangeurs Bastion St Roch;30 à 40 cm;minor;passages fréquents ou arrêts;Ulmus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;LIERRE;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
6;2004;2015;N/A;ESP30165;ESP916;Ave La Bruyère impair;10 à 20 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;N/A;oui;N/A;Chanticleer;vigoureux
6;2004;2014;2014;ESP22128;ESP247;R Esmonin sép face IMT;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2014;2014;ESP4460;ESP1374;Prc Pompidou  gradins;90 à 100 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Envahi de lierre, supprimer le lierre avant le diagnostic complémentaire.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
4;2004;2015;N/A;ESP26641;ESP1238;Av J O nord 140 RIA Chapitre;10 à 20 cm;floribunda;passages fréquents et arrêts fréquents;Malus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP9340;ESP735;Sq Bajatière Chem de l'église;20 à 30 cm;nigra;passages fréquents ou arrêts;Juglans;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Cépée 3 tiges;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
2;2004;2014;2014;ESP18199;ESP76;Parc 2 R Hermin align central;90 à 100 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;67;ebc;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;Alignement;N/A;vigueur intermédiaire
2;2004;2014;2015;ESP14220;ESP817;Jard Hoche P Fugain buttes;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Dominé.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigueur intermédiaire
2;2004;2015;2015;ESP25651;ESP498;R St Jaime Servien Lorraine;10 à 20 cm;colurna;passages fréquents et arrêts fréquents;Corylus;N/A;N/A;Arbre d'avenir incertain;de 1 à 5 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vieillissement dépérissement
5;2004;2015;N/A;ESP15620;ESP703;Cité Léon Jouhaux;20 à 30 cm;tomentosa;passages fréquents et arrêts fréquents;Paulownia;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2020;ESP4834;ESP955;Cimetière du Petit Sablon;20 à 30 cm;paniculata;passages fréquents et arrêts fréquents;Koelreuteria;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2014;N/A;ESP2805;ESP173;R A France park Vaucanson;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2016;ESP1575;ESP432;Prc La Bruyère NORD mail centr;50 à 60 cm;nigra;passages fréquents ou arrêts;Populus;N/A;N/A;Arbre à abattre immédiatement;de 1 à 5 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;N/A;vigoureux
3;2004;2013;2015;ESP4987;ESP1075;Av Rh Danube Vallier E Claires;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP3472;ESP124;Stade Bachelard;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
3;2009;2015;N/A;ESP17796;ESP84;Hôtel Lesdiguières;10 à 20 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Bifide;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;Haute;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2020;ESP22048;ESP278;Cimetière du Grand Sablon;20 à 30 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2015;2018;ESP6780;ESP495;Cimetière St Roch;30 à 40 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir incertain;de 6 à 10 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
2;2004;2014;2014;ESP13650;ESP972;Jard Hoche Sud couronne extér;20 à 30 cm;platyphyllos;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Branche vrillée, Bois mort en suspension, Casse de branches d'origine climatique;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;non;N/A;N/A;vigueur intermédiaire
4;2004;2013;2016;ESP14646;ESP680;Av J Perrot ang J O  Chapitre;40 à 50 cm;hippocastanum;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigueur intermédiaire
